invoice_id,location_id,customer_id,route_id,internal_id,status,pieces,total,base_price,upcharge_total,alteration_total,void_total,coupon_total,adjustment_total,discount_total,enviro_total,tax_total,writeoff_total,detail_clerk,pickup_clerk,kiosk,coupon,import_year,dropoff_at,ready_at,pickup_at,updated_at,created_at,visit_id,location
22443616,1,22797,62,12-010385,processing,2,13.8,18.4,0.0,0,0,-4.6,0,0,0,0,0,EA,,0,Anniversary,2025,2025-12-01T21:19:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205543,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443618,1,22797,62,12-010387,processing,2,12.91,17.21,0.0,0,0,-4.3,0,0,0,0,0,EA,,0,Anniversary,2025,2025-12-01T21:19:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205543,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443623,1,22797,62,12-010392,processing,1,15.96,17.02,4.26,0,0,-5.32,0,0,0,0,0,EA,,0,Anniversary,2025,2025-12-01T21:19:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205543,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443612,1,24251,47,12-010380,processing,1,4.85,4.25,0.6,0,0,0.0,0,0,0,0,0,EA,,0,,2025,2025-12-01T21:17:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205518,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443609,1,18146,45,12-010377,processing,7,32.15,29.75,2.4,0,0,0.0,0,0,0,0,0,DI,,0,,2025,2025-12-01T21:15:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205502,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443628,1,29339,62,12-010397,processing,4,35.55,35.55,0.0,0,0,0.0,0,0,0,0,0,LM,,0,,2025,2025-12-01T21:15:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205503,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443620,1,29339,62,12-010389,processing,3,13.95,12.75,1.2,0,0,0.0,0,0,0,0,0,LM,,0,,2025,2025-12-01T21:15:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205503,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443619,1,29339,62,12-010388,processing,4,31.0,31.0,0.0,0,0,0.0,0,0,0,0,0,LM,,0,,2025,2025-12-01T21:15:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205503,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443761,3,35893,69,12-030086,processing,2,19.29,16.73,2.56,0,0,0.0,0,0,0,0,0,KAC,,0,,2025,2025-12-01T21:12:00.000Z,,,2025-12-02T08:15:20.000Z,2025-12-02T08:15:20.000Z,14205470,"{'type_name': 'Store', 'location_id': 3, 'company_id': 1, 'internal_id': '3', 'type': 1, 'name': 'Store #0003', 'lat': None, 'lng': None, 'barcode_abbr': '', 'manager': None, 'hours': None, 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443763,3,35893,69,12-030088,processing,2,23.95,23.95,0.0,0,0,0.0,0,0,0,0,0,KAC,,0,,2025,2025-12-01T21:12:00.000Z,,,2025-12-02T08:15:20.000Z,2025-12-02T08:15:20.000Z,14205470,"{'type_name': 'Store', 'location_id': 3, 'company_id': 1, 'internal_id': '3', 'type': 1, 'name': 'Store #0003', 'lat': None, 'lng': None, 'barcode_abbr': '', 'manager': None, 'hours': None, 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443606,1,20265,47,12-010374,processing,1,12.76,17.02,0.0,0,0,-4.26,0,0,0,0,0,LM,,0,Anniversary,2025,2025-12-01T21:11:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205464,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443607,1,20265,47,12-010375,processing,1,15.01,17.02,3.0,0,0,-5.01,0,0,0,0,0,LM,,0,Anniversary,2025,2025-12-01T21:11:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205464,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443608,1,20265,47,12-010376,processing,1,3.19,4.25,0.0,0,0,-1.06,0,0,0,0,0,LM,,0,Anniversary,2025,2025-12-01T21:11:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205464,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443762,3,38258,70,12-030087,processing,4,17.0,17.0,0.0,0,0,0.0,0,0,0,0,0,MTC,,0,,2025,2025-12-01T21:11:00.000Z,,,2025-12-02T08:15:20.000Z,2025-12-02T08:15:20.000Z,14205465,"{'type_name': 'Store', 'location_id': 3, 'company_id': 1, 'internal_id': '3', 'type': 1, 'name': 'Store #0003', 'lat': None, 'lng': None, 'barcode_abbr': '', 'manager': None, 'hours': None, 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443610,1,19547,47,12-010378,processing,2,9.7,8.5,1.2,0,0,0.0,0,0,0,0,0,EA,,0,,2025,2025-12-01T21:10:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205449,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443611,1,19547,47,12-010379,processing,6,49.45,49.45,0.0,0,0,0.0,0,0,0,0,0,EA,,0,,2025,2025-12-01T21:10:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205449,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443760,3,2107491,69,12-030085,processing,1,17.12,17.12,0.0,0,0,0.0,0,0,0,0,0,MTC,,0,,2025,2025-12-01T21:09:00.000Z,,,2025-12-02T08:15:20.000Z,2025-12-02T08:15:20.000Z,14205438,"{'type_name': 'Store', 'location_id': 3, 'company_id': 1, 'internal_id': '3', 'type': 1, 'name': 'Store #0003', 'lat': None, 'lng': None, 'barcode_abbr': '', 'manager': None, 'hours': None, 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443601,1,21239,45,12-010369,processing,1,25.03,17.02,8.01,0,0,0.0,0,0,0,0,0,DI,,0,,2025,2025-12-01T21:07:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205418,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443626,1,21239,45,12-010395,processing,1,22.64,17.02,5.62,0,0,0.0,0,0,0,0,0,DI,,0,,2025,2025-12-01T21:07:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205418,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443627,1,21239,45,12-010396,processing,1,12.93,8.34,4.59,0,0,0.0,0,0,0,0,0,DI,,0,,2025,2025-12-01T21:07:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205418,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443632,1,21239,45,12-010401,processing,1,26.9,17.02,9.88,0,0,0.0,0,0,0,0,0,DI,,0,,2025,2025-12-01T21:07:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205418,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443637,1,21239,45,12-010406,processing,1,37.3,37.3,0.0,0,0,0.0,0,0,0,0,0,DI,,0,,2025,2025-12-01T21:07:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205418,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443642,1,21239,45,12-010411,processing,1,10.95,8.23,2.72,0,0,0.0,0,0,0,0,0,DI,,0,,2025,2025-12-01T21:07:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205418,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443655,1,21239,45,12-010424,processing,5,42.69,42.69,0.0,0,0,0.0,0,0,0,0,0,DI,,0,,2025,2025-12-01T21:07:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205418,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443662,1,21239,45,12-010431,processing,3,26.95,26.95,0.0,0,0,0.0,0,0,0,0,0,DI,,0,,2025,2025-12-01T21:07:00.000Z,,,2025-12-02T08:15:18.000Z,2025-12-02T08:15:18.000Z,14205418,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443663,1,21239,45,12-010432,processing,2,18.83,18.83,0.0,0,0,0.0,0,0,0,0,0,DI,,0,,2025,2025-12-01T21:07:00.000Z,,,2025-12-02T08:15:18.000Z,2025-12-02T08:15:18.000Z,14205418,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443764,3,2107495,69,12-030089,processing,1,17.12,17.12,0.0,0,0,0.0,0,0,0,0,0,MTC,,0,,2025,2025-12-01T21:05:00.000Z,,,2025-12-02T08:15:20.000Z,2025-12-02T08:15:20.000Z,14205400,"{'type_name': 'Store', 'location_id': 3, 'company_id': 1, 'internal_id': '3', 'type': 1, 'name': 'Store #0003', 'lat': None, 'lng': None, 'barcode_abbr': '', 'manager': None, 'hours': None, 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443759,3,2107495,69,12-030084,processing,1,18.52,18.52,0.0,0,0,0.0,0,0,0,0,0,MTC,,0,,2025,2025-12-01T21:05:00.000Z,,,2025-12-02T08:15:20.000Z,2025-12-02T08:15:20.000Z,14205400,"{'type_name': 'Store', 'location_id': 3, 'company_id': 1, 'internal_id': '3', 'type': 1, 'name': 'Store #0003', 'lat': None, 'lng': None, 'barcode_abbr': '', 'manager': None, 'hours': None, 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443625,1,30424,62,12-010394,ready,1,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,PA,,0,,2025,2025-12-01T21:02:00.000Z,2025-12-01T21:26:00.000Z,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205369,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443624,1,30424,62,12-010393,processing,1,9.85,9.85,0.0,0,0,0.0,0,0,0,0,0,PA,,0,,2025,2025-12-01T21:02:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205369,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443622,1,30424,62,12-010391,processing,1,9.85,9.85,0.0,0,0,0.0,0,0,0,0,0,PA,,0,,2025,2025-12-01T21:02:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205369,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443621,1,30424,62,12-010390,processing,2,18.83,18.83,0.0,0,0,0.0,0,0,0,0,0,PA,,0,,2025,2025-12-01T21:02:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205369,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443605,1,30424,62,12-010373,processing,2,19.7,19.7,0.0,0,0,0.0,0,0,0,0,0,PA,,0,,2025,2025-12-01T21:02:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205369,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443603,1,30424,62,12-010371,processing,1,8.23,8.23,0.0,0,0,0.0,0,0,0,0,0,PA,,0,,2025,2025-12-01T21:02:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205369,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443602,1,30424,62,12-010370,processing,16,68.0,68.0,0.0,0,0,0.0,0,0,0,0,0,PA,,0,,2025,2025-12-01T21:02:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205369,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443758,3,33104,69,12-030083,processing,1,9.85,9.85,0.0,0,0,0.0,0,0,0,0,0,KAC,,0,,2025,2025-12-01T21:01:00.000Z,,,2025-12-02T08:15:20.000Z,2025-12-02T08:15:20.000Z,14205362,"{'type_name': 'Store', 'location_id': 3, 'company_id': 1, 'internal_id': '3', 'type': 1, 'name': 'Store #0003', 'lat': None, 'lng': None, 'barcode_abbr': '', 'manager': None, 'hours': None, 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443595,1,18879,45,12-010363,processing,1,8.98,8.98,0.0,0,0,0.0,0,0,0,0,0,DI,,0,,2025,2025-12-01T20:59:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205338,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443600,1,2107487,45,12-010368,processing,2,18.83,18.83,0.0,0,0,0.0,0,0,0,0,0,DI,,0,,2025,2025-12-01T20:58:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205324,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443594,1,2107487,45,12-010362,processing,1,8.24,8.24,0.0,0,0,0.0,0,0,0,0,0,DI,,0,,2025,2025-12-01T20:58:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205324,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443593,1,25802,45,12-010361,processing,1,9.42,9.42,0.0,0,0,0.0,0,0,0,0,0,DI,,0,,2025,2025-12-01T20:56:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205307,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443599,1,26508,48,12-010367,processing,4,19.45,17.0,2.45,0,0,0.0,0,0,0,0,0,PA,,0,,2025,2025-12-01T20:55:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205299,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443598,1,26508,48,12-010366,processing,5,38.75,38.75,0.0,0,0,0.0,0,0,0,0,0,PA,,0,,2025,2025-12-01T20:55:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205299,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443591,1,33025,62,12-010359,processing,6,52.1,49.38,2.72,0,0,0.0,0,0,0,0,0,PA,,0,,2025,2025-12-01T20:52:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205269,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443588,1,28693,47,12-010356,processing,1,4.25,4.25,0.0,0,0,0.0,0,0,0,0,0,PA,,0,,2025,2025-12-01T20:51:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205259,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443587,1,28693,47,12-010355,processing,2,17.96,17.96,0.0,0,0,0.0,0,0,0,0,0,PA,,0,,2025,2025-12-01T20:51:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205259,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443756,3,36374,69,12-030081,processing,3,26.58,26.58,0.0,0,0,0.0,0,0,0,0,0,KAC,,0,,2025,2025-12-01T20:47:00.000Z,,,2025-12-02T08:15:20.000Z,2025-12-02T08:15:20.000Z,14205216,"{'type_name': 'Store', 'location_id': 3, 'company_id': 1, 'internal_id': '3', 'type': 1, 'name': 'Store #0003', 'lat': None, 'lng': None, 'barcode_abbr': '', 'manager': None, 'hours': None, 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443583,1,21054,48,12-010350,processing,2,17.65,17.65,0.0,0,0,0.0,0,0,0,0,0,PA,,0,,2025,2025-12-01T20:47:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205215,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
22443584,1,21054,48,12-010351,processing,1,9.42,9.42,0.0,0,0,0.0,0,0,0,0,0,PA,,0,,2025,2025-12-01T20:47:00.000Z,,,2025-12-02T08:15:17.000Z,2025-12-02T08:15:17.000Z,14205215,"{'type_name': 'Store', 'location_id': 1, 'company_id': 1, 'internal_id': '1', 'type': 1, 'name': 'Store #0001', 'lat': None, 'lng': None, 'barcode_abbr': 'GAGA', 'manager': '', 'hours': '', 'birdeye_id': None, 'created_at': '2025-01-13T11:12:39.000Z'}"
